曲A,曲B,演奏公演数,全公演割合,演奏ツアー数,全ツアー割合
23:25,Gyakuten Sayonara,8,0.0073461891643709825,4,0.0975609756097561
Full Color Program,Worldwide Supergirl,38,0.03489439853076217,4,0.0975609756097561
23:25,Kimi no Moto e,54,0.049586776859504134,4,0.0975609756097561
Karakuri Karukare,crazy birthday,64,0.05876951331496786,4,0.0975609756097561
Chandelier Waltz,Pandemic Sudden Death,112,0.10284664830119375,4,0.0975609756097561
Ride on Time,Serenade ga Tomaranai,44,0.04040404040404041,4,0.0975609756097561
Sanpo Saki My Life,Scarsdale,37,0.03397612488521579,4,0.0975609756097561
23:25,Nani ka ga Kawari So,59,0.05417814508723599,4,0.0975609756097561
Galileo no Showcase,Seihitsu Kanbi Akigure Jojou,74,0.06795224977043159,4,0.0975609756097561
23:25,Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,47,0.04315886134067952,4,0.0975609756097561
Chandelier Waltz,Karakuri Karukare,49,0.04499540863177227,4,0.0975609756097561
Clover,Counter Identity,18,0.01652892561983471,4,0.0975609756097561
Messenger From Zen Sekai,Sakura no Ato (all quartets lead to the?),29,0.02662993572084481,4,0.0975609756097561
Own Civilization (nano‐mile met),Sugar Song to Bitter Step,77,0.0707070707070707,4,0.0975609756097561
Counter Identity,Master Volume,25,0.02295684113865932,4,0.0975609756097561
Chandelier Waltz,Kimi no Moto e,52,0.047750229568411386,4,0.0975609756097561
"kid, I like quartet",over driver,7,0.006427915518824609,4,0.0975609756097561
"10% roll, 10% romance",Tettoutetsubi Yonayona Drive,45,0.04132231404958678,4,0.0975609756097561
Galileo no Showcase,Scarsdale,48,0.0440771349862259,4,0.0975609756097561
Scarsdale,Toushindai no Chikyu,29,0.02662993572084481,4,0.0975609756097561
Ryusei no Squall,Sakura no Ato (all quartets lead to the?),64,0.05876951331496786,4,0.0975609756097561
23:25,Counter Identity,40,0.03673094582185491,4,0.0975609756097561
Counter Identity,Scarsdale,46,0.04224058769513315,4,0.0975609756097561
Deirai Kyousou Gakudan,Karakuri Karukare,49,0.04499540863177227,4,0.0975609756097561
23:25,Mekator Jikuu Tankentai,56,0.051423324150596875,4,0.0975609756097561
Deirai Kyousou Gakudan,Sanpo Saki My Life,55,0.050505050505050504,4,0.0975609756097561
Full Color Program,Sayonara Dai Kyu Wakusei,26,0.023875114784205693,4,0.0975609756097561
Bachigai Hummingbird,Cheap Cheap Endroll,102,0.09366391184573003,4,0.0975609756097561
Galileo no Showcase,Kimi no Moto e,47,0.04315886134067952,4,0.0975609756097561
Bachigai Hummingbird,Shoegazer Speaker,65,0.05968778696051423,4,0.0975609756097561
Orion wo Nazoru,Sanpo Saki My Life,60,0.05509641873278237,4,0.0975609756097561
Clover,Orion wo Nazoru,31,0.028466483011937556,4,0.0975609756097561
Deirai Kyousou Gakudan,Orion wo Nazoru,27,0.024793388429752067,4,0.0975609756097561
Orion wo Nazoru,Sora no Tobikata,25,0.02295684113865932,4,0.0975609756097561
Full Color Program,Tameiki shooting the MOON,34,0.031221303948576674,4,0.0975609756097561
Deirai Kyousou Gakudan,MR. Andy,61,0.05601469237832874,4,0.0975609756097561
Love Song wa Totsuzen ni? ~What is the name of that mystery??~,cody beats,30,0.027548209366391185,4,0.0975609756097561
Karakuri Karukare,Tettoutetsubi Yonayona Drive,43,0.03948576675849403,4,0.0975609756097561
Orchestra o Mi ni Ikou,Sugar Song to Bitter Step,70,0.0642791551882461,4,0.0975609756097561
Clover,Sanpo Saki My Life,69,0.06336088154269973,4,0.0975609756097561
Galileo no Showcase,Instrumental Jam,43,0.03948576675849403,4,0.0975609756097561
Sekai wa Fancy,Sugar Song to Bitter Step,78,0.07162534435261708,4,0.0975609756097561
Bachigai Hummingbird,CAPACITY Koeru,56,0.051423324150596875,4,0.0975609756097561
Master Volume,Scarsdale,54,0.049586776859504134,4,0.0975609756097561
Sawarenai Uta,Tettoutetsubi Yonayona Drive,52,0.047750229568411386,4,0.0975609756097561
"10% roll, 10% romance",Haru ga Kite Bokura,66,0.06060606060606061,4,0.0975609756097561
5-bu-go no Stardust,Sanpo Saki My Life,50,0.04591368227731864,4,0.0975609756097561
Coffee Cup Syndrome,Sentimental Period,25,0.02295684113865932,4,0.0975609756097561
Galileo no Showcase,Mizu to Ame ni Tsuite,119,0.10927456382001836,4,0.0975609756097561
Clover,Sentimental Period,67,0.06152433425160698,4,0.0975609756097561
5-bu-go no Stardust,Radial Night Chaser,70,0.0642791551882461,4,0.0975609756097561
Coffee Cup Syndrome,Master Volume,24,0.02203856749311295,4,0.0975609756097561
Gyakuten Sayonara,Hakoniwa Rock Show,7,0.006427915518824609,4,0.0975609756097561
Coffee Cup Syndrome,MR. Andy,25,0.02295684113865932,4,0.0975609756097561
Shoegazer Speaker,Sugar Song to Bitter Step,77,0.0707070707070707,4,0.0975609756097561
Clover,Tettoutetsubi Yonayona Drive,26,0.023875114784205693,4,0.0975609756097561
Pandemic Sudden Death,Tengoku to Jigoku,74,0.06795224977043159,4,0.0975609756097561
Sentimental Period,WINDOW Akeru,58,0.05325987144168962,4,0.0975609756097561
5-bu-go no Stardust,Chandelier Waltz,40,0.03673094582185491,4,0.0975609756097561
Haru ga Kite Bokura,fake town baby,68,0.06244260789715335,4,0.0975609756097561
"10% roll, 10% romance",Chandelier Waltz,66,0.06060606060606061,4,0.0975609756097561
Haru ga Kite Bokura,Tettoutetsubi Yonayona Drive,26,0.023875114784205693,4,0.0975609756097561
Boku wa Kimi ni Naritai,Chandelier Waltz,18,0.01652892561983471,4,0.0975609756097561
Hakoniwa Rock Show,Sakura no Ato (all quartets lead to the?),81,0.0743801652892562,4,0.0975609756097561
Boku wa Kimi ni Naritai,Full Color Program,32,0.02938475665748393,4,0.0975609756097561
Childhood Supernova,Full Color Program,25,0.02295684113865932,4,0.0975609756097561
5-bu-go no Stardust,Hakoniwa Rock Show,50,0.04591368227731864,4,0.0975609756097561
Boku wa Kimi ni Naritai,Signal ABC,45,0.04132231404958678,4,0.0975609756097561
Mekator Jikuu Tankentai,Tettoutetsubi Yonayona Drive,67,0.06152433425160698,4,0.0975609756097561
Signal ABC,Snow Reverse,48,0.0440771349862259,4,0.0975609756097561
Haru ga Kite Bokura,Orchestra o Mi ni Ikou,70,0.0642791551882461,4,0.0975609756097561
Tengoku to Jigoku,"kid, I like quartet",42,0.03856749311294766,4,0.0975609756097561
Nonfiction Compass,Sawarenai Uta,44,0.04040404040404041,4,0.0975609756097561
Sakura no Ato (all quartets lead to the?),Shoegazer Speaker,71,0.06519742883379247,4,0.0975609756097561
Kimi no Hitomi ni Koishi Tenai,kaleido proud fiesta,36,0.03305785123966942,4,0.0975609756097561
Coffee Cup Syndrome,Galileo no Showcase,53,0.048668503213957756,4,0.0975609756097561
Sakura no Ato (all quartets lead to the?),kaleido proud fiesta,46,0.04224058769513315,4,0.0975609756097561
"Catch up, latency",Invisible Sensation,38,0.03489439853076217,4,0.0975609756097561
MR. Andy,Orion wo Nazoru,80,0.07346189164370982,4,0.0975609756097561
Pandemic Sudden Death,Sakura no Ato (all quartets lead to the?),99,0.09090909090909091,4,0.0975609756097561
Sora no Tobikata,WINDOW Akeru,15,0.013774104683195593,4,0.0975609756097561
Love Song wa Totsuzen ni? ~What is the name of that mystery??~,Snow Reverse,39,0.03581267217630854,4,0.0975609756097561
Childhood Supernova,"kid, I like quartet",35,0.03213957759412305,4,0.0975609756097561
Sentimental Period,Toushindai no Chikyu,44,0.04040404040404041,4,0.0975609756097561
Deirai Kyousou Gakudan,Galileo no Showcase,100,0.09182736455463728,4,0.0975609756097561
Love Song wa Totsuzen ni? ~What is the name of that mystery??~,Signal ABC,45,0.04132231404958678,4,0.0975609756097561
Nonfiction Compass,Sangatsu Monogatari,37,0.03397612488521579,4,0.0975609756097561
Bachigai Hummingbird,MR. Andy,79,0.07254361799816346,4,0.0975609756097561
Bachigai Hummingbird,Tengoku to Jigoku,115,0.10560146923783287,4,0.0975609756097561
Galileo no Showcase,crazy birthday,47,0.04315886134067952,4,0.0975609756097561
Dizzy Trickster,Sugar Song to Bitter Step,71,0.06519742883379247,4,0.0975609756097561
Invisible Sensation,Orchestra o Mi ni Ikou,70,0.0642791551882461,4,0.0975609756097561
MR. Andy,Scarsdale,67,0.06152433425160698,4,0.0975609756097561
Sangatsu Monogatari,Sawarenai Uta,37,0.03397612488521579,4,0.0975609756097561
Sora no Tobikata,"kid, I like quartet",23,0.021120293847566574,4,0.0975609756097561
MR. Andy,WINDOW Akeru,52,0.047750229568411386,4,0.0975609756097561
Karakuri Karukare,MR. Andy,87,0.07988980716253444,4,0.0975609756097561
Sakura no Ato (all quartets lead to the?),to the CIDER ROAD,46,0.04224058769513315,4,0.0975609756097561
Master Volume,WINDOW Akeru,52,0.047750229568411386,4,0.0975609756097561
Deirai Kyousou Gakudan,Sentimental Period,55,0.050505050505050504,4,0.0975609756097561
Karakuri Karukare,Sanpo Saki My Life,53,0.048668503213957756,4,0.0975609756097561
Clover,Sugar Song to Bitter Step,58,0.05325987144168962,4,0.0975609756097561
Chandelier Waltz,Childhood Supernova,32,0.02938475665748393,4,0.0975609756097561
Shupurehikouru ~Sekai ga Owaru Mae ni~,"kid, I like quartet",41,0.03764921946740129,4,0.0975609756097561
Sugar Song to Bitter Step,harmonized finale,47,0.04315886134067952,4,0.0975609756097561
Clover,Fiction Freak Crisis,67,0.06152433425160698,4,0.0975609756097561
Linear Blue wo Kikinagara,MR. Andy,62,0.05693296602387511,4,0.0975609756097561
Bachigai Hummingbird,Sawarenai Uta,58,0.05325987144168962,4,0.0975609756097561
Airabuniju,Bachigai Hummingbird,32,0.02938475665748393,4,0.0975609756097561
Sugar Song to Bitter Step,"kid, I like quartet",67,0.06152433425160698,4,0.0975609756097561
Clover,Ride on Time,33,0.030303030303030304,4,0.0975609756097561
Hakoniwa Rock Show,Master Volume,42,0.03856749311294766,4,0.0975609756097561
Chandelier Waltz,Drum Solo,76,0.06978879706152434,4,0.0975609756097561
Yoru ga Yureteiru,cody beats,31,0.028466483011937556,4,0.0975609756097561
Full Color Program,crazy birthday,28,0.025711662075298437,4,0.0975609756097561
Airabuniju,Ride on Time,30,0.027548209366391185,4,0.0975609756097561
Bachigai Hummingbird,Kimi wa Tomodachi,73,0.06703397612488522,4,0.0975609756097561
Ride on Time,Sanpo Saki My Life,21,0.01928374655647383,4,0.0975609756097561
Bachigai Hummingbird,Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,65,0.05968778696051423,4,0.0975609756097561
23:25,meet the world time,38,0.03489439853076217,4,0.0975609756097561
"10% roll, 10% romance",Kimi no Hitomi ni Koishi Tenai,70,0.0642791551882461,4,0.0975609756097561
Instrumental Jam,fake town baby,24,0.02203856749311295,4,0.0975609756097561
Drum Solo,Instrumental Jam,46,0.04224058769513315,4,0.0975609756097561
Karakuri Karukare,"kid, I like quartet",11,0.010101010101010102,4,0.0975609756097561
Hikari Nodokeki Haru no Hi ni,"kid, I like quartet",29,0.02662993572084481,4,0.0975609756097561
crazy birthday,"kid, I like quartet",41,0.03764921946740129,4,0.0975609756097561
Ride on Time,"kid, I like quartet",33,0.030303030303030304,4,0.0975609756097561
Bachigai Hummingbird,Hikari Nodokeki Haru no Hi ni,31,0.028466483011937556,4,0.0975609756097561
Drum Solo,Sakura no Ato (all quartets lead to the?),79,0.07254361799816346,4,0.0975609756097561
Sugar Song to Bitter Step,Yoru ga Yureteiru,50,0.04591368227731864,4,0.0975609756097561
Bachigai Hummingbird,Childhood Supernova,33,0.030303030303030304,4,0.0975609756097561
Deirai Kyousou Gakudan,Ride on Time,15,0.013774104683195593,4,0.0975609756097561
Full Color Program,Linear Blue wo Kikinagara,53,0.048668503213957756,4,0.0975609756097561
Mikansei Daisy,"kid, I like quartet",26,0.023875114784205693,4,0.0975609756097561
Full Color Program,meet the world time,30,0.027548209366391185,4,0.0975609756097561
Master Volume,Snow Reverse,22,0.020202020202020204,4,0.0975609756097561
23:25,Mikansei Daisy,23,0.021120293847566574,4,0.0975609756097561
Messenger From Zen Sekai,meet the world time,47,0.04315886134067952,4,0.0975609756097561
Linear Blue wo Kikinagara,Toushindai no Chikyu,33,0.030303030303030304,4,0.0975609756097561
Counter Identity,Deirai Kyousou Gakudan,15,0.013774104683195593,4,0.0975609756097561
Chandelier Waltz,Toushindai no Chikyu,63,0.05785123966942149,4,0.0975609756097561
Airabuniju,Counter Identity,14,0.012855831037649219,4,0.0975609756097561
23:25,Sugar Song to Bitter Step,47,0.04315886134067952,4,0.0975609756097561
MR. Andy,Messenger From Zen Sekai,62,0.05693296602387511,4,0.0975609756097561
Full Color Program,to the CIDER ROAD,33,0.030303030303030304,4,0.0975609756097561
Chandelier Waltz,Nani ka ga Kawari So,68,0.06244260789715335,4,0.0975609756097561
Sakura no Ato (all quartets lead to the?),mix juice no Iutouri,108,0.09917355371900827,4,0.0975609756097561
Silent Libre Mirage,Tettoutetsubi Yonayona Drive,41,0.03764921946740129,4,0.0975609756097561
Hakoniwa Rock Show,Itsuka no Shounen,50,0.04591368227731864,4,0.0975609756097561
Ride on Time,Snow Reverse,20,0.018365472910927456,4,0.0975609756097561
Orion wo Nazoru,Ryusei no Squall,78,0.07162534435261708,4,0.0975609756097561
MIDNIGHT JUNGLE,Tettoutetsubi Yonayona Drive,39,0.03581267217630854,4,0.0975609756097561
Sakura no Ato (all quartets lead to the?),Seihitsu Kanbi Akigure Jojou,59,0.05417814508723599,4,0.0975609756097561
Tengoku to Jigoku,mix juice no Iutouri,73,0.06703397612488522,4,0.0975609756097561
Karakuri Karukare,Orion wo Nazoru,52,0.047750229568411386,4,0.0975609756097561
Full Color Program,Hikari Nodokeki Haru no Hi ni,40,0.03673094582185491,4,0.0975609756097561
5-bu-go no Stardust,Master Volume,17,0.015610651974288337,4,0.0975609756097561
Orion wo Nazoru,fake town baby,54,0.049586776859504134,4,0.0975609756097561
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,Orion wo Nazoru,74,0.06795224977043159,4,0.0975609756097561
Linear Blue wo Kikinagara,like coffee no Omajinai,43,0.03948576675849403,4,0.0975609756097561
MIDNIGHT JUNGLE,Sakura no Ato (all quartets lead to the?),61,0.05601469237832874,4,0.0975609756097561
Mikansei Daisy,Orion wo Nazoru,37,0.03397612488521579,4,0.0975609756097561
Atorakushon ga Hajimaru (they call it “NO.6”),Tengoku to Jigoku,54,0.049586776859504134,4,0.0975609756097561
Kimi no Hitomi ni Koishi Tenai,Seihitsu Kanbi Akigure Jojou,56,0.051423324150596875,4,0.0975609756097561
MIDNIGHT JUNGLE,Sugar Song to Bitter Step,86,0.07897153351698806,4,0.0975609756097561
Seihitsu Kanbi Akigure Jojou,Tettoutetsubi Yonayona Drive,38,0.03489439853076217,4,0.0975609756097561
Chandelier Waltz,Counter Identity,29,0.02662993572084481,4,0.0975609756097561
Sugar Song to Bitter Step,crazy birthday,64,0.05876951331496786,4,0.0975609756097561
Haru ga Kite Bokura,Orion wo Nazoru,45,0.04132231404958678,4,0.0975609756097561
Kimi wa Tomodachi,like coffee no Omajinai,34,0.031221303948576674,4,0.0975609756097561
Atorakushon ga Hajimaru (they call it “NO.6”),Orion wo Nazoru,45,0.04132231404958678,4,0.0975609756097561
Itsuka no Shounen,Ride on Time,30,0.027548209366391185,4,0.0975609756097561
Orion wo Nazoru,Sawarenai Uta,60,0.05509641873278237,4,0.0975609756097561
Orion wo Nazoru,instant EGOIST,65,0.05968778696051423,4,0.0975609756097561
crazy birthday,like coffee no Omajinai,32,0.02938475665748393,4,0.0975609756097561
Snow Answer,"kid, I like quartet",15,0.013774104683195593,4,0.0975609756097561
"10% roll, 10% romance",Orion wo Nazoru,67,0.06152433425160698,4,0.0975609756097561
Counter Identity,Linear Blue wo Kikinagara,30,0.027548209366391185,4,0.0975609756097561
"kid, I like quartet",like coffee no Omajinai,36,0.03305785123966942,4,0.0975609756097561
Orion wo Nazoru,mix juice no Iutouri,58,0.05325987144168962,4,0.0975609756097561
Fiction Freak Crisis,Sugar Song to Bitter Step,74,0.06795224977043159,4,0.0975609756097561
Itsuka no Shounen,cody beats,31,0.028466483011937556,4,0.0975609756097561
Counter Identity,Light Flat,10,0.009182736455463728,4,0.0975609756097561
Hakoniwa Rock Show,crazy birthday,64,0.05876951331496786,4,0.0975609756097561
Bachigai Hummingbird,Worldwide Supergirl,75,0.06887052341597796,4,0.0975609756097561
Atorakushon ga Hajimaru (they call it “NO.6”),Linear Blue wo Kikinagara,34,0.031221303948576674,4,0.0975609756097561
Tameiki shooting the MOON,crazy birthday,39,0.03581267217630854,4,0.0975609756097561
Coffee Cup Syndrome,Full Color Program,20,0.018365472910927456,4,0.0975609756097561
"Catch up, latency",Sugar Song to Bitter Step,49,0.04499540863177227,4,0.0975609756097561
Master Volume,Tettoutetsubi Yonayona Drive,19,0.017447199265381085,4,0.0975609756097561
Drum Solo,MIDNIGHT JUNGLE,60,0.05509641873278237,4,0.0975609756097561
Shoegazer Speaker,Tengoku to Jigoku,73,0.06703397612488522,4,0.0975609756097561
MR. Andy,Snow Reverse,24,0.02203856749311295,4,0.0975609756097561
Sakura no Ato (all quartets lead to the?),instant EGOIST,74,0.06795224977043159,4,0.0975609756097561
"Catch up, latency",fake town baby,41,0.03764921946740129,4,0.0975609756097561
23:25,Ride on Time,54,0.049586776859504134,4,0.0975609756097561
Sawarenai Uta,"kid, I like quartet",54,0.049586776859504134,4,0.0975609756097561
Bachigai Hummingbird,Messenger From Zen Sekai,37,0.03397612488521579,4,0.0975609756097561
Sentimental Period,Snow Reverse,26,0.023875114784205693,4,0.0975609756097561
Instrumental Jam,MIDNIGHT JUNGLE,45,0.04132231404958678,4,0.0975609756097561
Otonoba Chukan Shiken,Pandemic Sudden Death,96,0.0881542699724518,4,0.0975609756097561
Master Volume,Messenger From Zen Sekai,52,0.047750229568411386,4,0.0975609756097561
Sekai wa Fancy,kaleido proud fiesta,57,0.05234159779614325,4,0.0975609756097561
23:25,harmonized finale,52,0.047750229568411386,4,0.0975609756097561
Ride on Time,Sora no Tobikata,20,0.018365472910927456,4,0.0975609756097561
Worldwide Supergirl,"kid, I like quartet",48,0.0440771349862259,4,0.0975609756097561
Chandelier Waltz,Shoegazer Speaker,91,0.08356290174471992,4,0.0975609756097561
Galileo no Showcase,Snow Reverse,38,0.03489439853076217,4,0.0975609756097561
Deirai Kyousou Gakudan,Sakura no Ato (all quartets lead to the?),48,0.0440771349862259,4,0.0975609756097561
Atorakushon ga Hajimaru (they call it “NO.6”),"Catch up, latency",26,0.023875114784205693,4,0.0975609756097561
"10% roll, 10% romance",kaleido proud fiesta,59,0.05417814508723599,4,0.0975609756097561
Ryusei no Squall,Sawarenai Uta,65,0.05968778696051423,4,0.0975609756097561
Airabuniju,Sentimental Period,25,0.02295684113865932,4,0.0975609756097561
Messenger From Zen Sekai,Sentimental Period,51,0.046831955922865015,4,0.0975609756097561
Mikazuki no Yoru no Mannaka,Sawarenai Uta,49,0.04499540863177227,3,0.07317073170731707
